Subject Code,Course Number,Course Title,Description,Prerequisites,Lecture Hours,Repeat Status,Grade Mode,Schedule Type
SPAN,4300,Advanced Composition,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4400,Introduction to Hispanic Linguistics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4410,The Sound System of Spanish,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4420,Applied Linguistics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4560,Hispanic American Literature,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4600,Translation Theory and Methodology,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SPAN,4630,Seminar in Translation,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SPAN,4700,Interpretation: Theory and Methodology,,Prerequisites not found,3,Repeat Status not found,"N- Normal (A, B, C, D, F)",Lecture
SPAN,4720,Latin American Film,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4730,Seminar in Interpretation,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SPAN,4801,Methods and Materials for Teaching World Language I,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4802,Methods and Materials for Teaching World Language II,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Asynchronous Instruction"
SPAN,4950,Selected Topics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPAN,4960,Undergraduate Internship (1 to 3 Credit Hours),,Prerequisites not found,1 to 3,Repeat Status not found,Satisfactory/Unsatisfactory,Internship/Practicum
SPAN,6700,Advanced Interpretation Theory and Professional Practice,,Admission to the MAT program.,3,Repeat Status not found,"N- Normal (A, B, C, D, F)",Lecture
SPAN,6801,Methods and Materials for Teaching World Languages I,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit",Lecture
SPAN,6802,Methods and Materials for Teaching World Languages II,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SPAN,6950,Selected Topics,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Seminar - Small Group, Asynchronous Instruction"
SPDS,5001,Special Dental Studies (1 to 6 Credit Hours),,Prerequisites not found,2 to 12,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit",Supervised Lab/Clinic
SPED,3001,Policies and Procedures in Special Education,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,3002,Teaching Students with Disabilities in the Inclusive Classroom,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture/Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,3003,Educational Assessment in Special Education,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,3004,Collaboration and Consultation in Special Education,,Prerequisites not found,3,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SPED,3005,Educational Planning for Exceptional Students,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Directed Study (one-to-one), Asynchronous Instruction"
SPED,3006,Language Development and Communication Disorders,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
SPED,3008,Assessment and Instruction in Literacy for Students with Mild Disabilities,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,3009,Family and Community Engagement for Exceptional Children,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,3110,Characteristics of Students with Mild Disabilities,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,3120,Methods of Instruction for Students with Mild Disabilities,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,3130,Classroom and Behavior Management,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,4005,Family Literacy,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum"
SPED,4007,Literacy Fundamentals,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Thesis"
SPED,4491,Student Teaching in Special Education,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,"Satisfactory/Unsatisfactory, Audit","Lecture, Supervised Lab/Clinic, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum"
SPED,4950,Selected Topics in Special Education,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
SPED,5001,Policies and Procedures in Special Education,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5002,Instructional Strategies for Teaching Students with Disabilities in General Education Settings,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5003,Educational Assessment in Special Education,,Prerequisites not found,2,Repeat Status not found,"Normal (A, B, C, D, F)",Lecture
SPED,5004,Collaboration and Consultation in Special Education,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Asynchronous Instruction"
SPED,5005,Educational Planning for Exceptional Students,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5006,Language Development and Communication Disorders,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5008,Assessment and Instruction in Literacy for Students with Mild Disabilities,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5009,Family and Community Engagement for Exceptional Children,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5013,SPED MAT Culminating Residency,,Prerequisites not found,Lecture Hours not found,Repeat Status not found,Satisfactory/Unsatisfactory,Lecture
SPED,5110,Characteristics of Students with Mild Disabilities,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5120,Methods of Instruction for Students with Mild Disabilities,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,5130,Classroom and Behavior Management,,Prerequisites not found,2,Repeat Status not found,"Normal, Audit","Lecture, Supervised Lab/Clinic, Independent Study, Asynchronous Instruction"
SPED,6007,Literacy Fundamentals I (P-12),,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Practice Teaching, Internship/Practicum, Thesis"
SPED,6026,Introduction to Theory and Practices for Teaching Students with Disabilities,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
SPED,6028,Advanced Assessment in Special Education,,Prerequisites not found,3,Repeat Status not found,"Normal, Audit","Lecture, Lecture/Supervised Lab/Clinic, Lecture/Unsupervi Lab/Clinic, Seminar - Small Group, Supervised Lab/Clinic, Unsupervised Lab/Clinic, Independent Study, Directed Study (one-to-one), Asynchronous Instruction, Practice Teaching, Internship/Practicum, Thesis, Dissertation"
